Chromosome,Start,End,Name
chr15,39741788,39742488,peakno_2207-ARBS
chr15,39867284,39867984,peakno_2208-ARBS
chr15,40266914,40267614,peakno_2209-ARBS
chr15,40280239,40280939,peakno_2212-ARBS
chr15,40682052,40682752,overlapped_read_313-ARBS
chr15,42749998,42750698,onlynormal_read_134-ARBS
chr15,43419748,43420448,peakno_2217-ARBS
chr15,43540497,43541197,overlapped_read_314-ARBS
chr15,45431726,45432426,overlapped_read_315-ARBS
chr15,45679362,45680062,peakno_2227-ARBS
chr15,46251018,46251718,peakno_2231-ARBS
chr15,48192710,48193410,peakno_2233-ARBS
chr15,48308903,48309603,peakno_2241-ARBS
chr15,48336934,48337634,peakno_2242-ARBS
chr15,48755462,48756162,peakno_2247-ARBS
chr15,48767681,48768381,peakno_2248-ARBS
chr15,48799380,48800080,peakno_2249-ARBS
chr15,49750396,49751096,peakno_2418-ARBS
chr15,50298272,50298972,peakno_2428-ARBS
chr15,50793760,50794460,peakno_2429-ARBS
chr15,50815954,50816654,peakno_2431-ARBS
chr15,51085983,51086683,peakno_2432-ARBS
chr15,52303678,52304378,overlapped_read_339-ARBS
chr15,52313507,52314207,peakno_2441-ARBS
chr15,52945656,52946356,overlapped_read_340-ARBS
chr15,55496462,55497162,peakno_2463-ARBS
chr15,55547870,55548570,peakno_2465-ARBS
chr15,57902202,57902902,overlapped_read_342-ARBS
chr15,58033133,58033833,peakno_2479-ARBS
chr15,58625023,58625723,peakno_2492-ARBS
chr15,58717260,58717960,peakno_2503-ARBS
chr15,59879136,59879836,peakno_704-ARBS
chr15,60188732,60189432,peakno_705-ARBS
chr15,60556377,60557077,peakno_709-ARBS
chr15,60666676,60667376,onlynormal_read_140-ARBS
chr15,60685048,60685748,onlynormal_read_141-ARBS
chr15,61044512,61045212,overlapped_read_346-ARBS
chr15,61206104,61206804,peakno_715-ARBS
chr15,61491687,61492387,peakno_716-ARBS
chr15,61926054,61926754,peakno_719-ARBS
chr15,61975309,61976009,peakno_1890-ARBS
chr15,62042444,62043144,peakno_720-ARBS
chr15,62805983,62806683,peakno_722-ARBS
chr15,62837644,62838344,peakno_867-ARBS
chr15,62849793,62850493,peakno_723-ARBS
chr15,62862166,62862866,peakno_724-ARBS
chr15,63191088,63191788,overlapped_read_348-ARBS
chr15,63345211,63345911,overlapped_read_349-ARBS
chr15,63357866,63358566,peakno_728-ARBS
chr15,63695674,63696374,peakno_729-ARBS
chr15,63766453,63767153,peakno_734-ARBS
chr15,64364765,64365465,overlapped_read_350-ARBS
chr15,64692572,64693272,peakno_898-ARBS
chr15,65277184,65277884,peakno_899-ARBS
chr15,66124840,66125540,peakno_902-ARBS
chr15,66681322,66682022,peakno_903-ARBS
chr15,66874446,66875146,peakno_904-ARBS
chr15,68207518,68208218,peakno_1907-ARBS
chr15,68314251,68314951,overlapped_read_351-ARBS
chr15,68334530,68335230,peakno_824-ARBS
chr15,68633136,68633836,peakno_915-ARBS
chr15,69759940,69760640,peakno_1101-ARBS
chr15,69760808,69761508,peakno_1102-ARBS
chr15,69767298,69767998,peakno_1103-ARBS
chr15,69854266,69854966,peakno_1104-ARBS
chr15,69879920,69880620,peakno_1105-ARBS
chr15,69884056,69884756,peakno_1106-ARBS
chr15,69886693,69887393,peakno_1107-ARBS
chr15,69907762,69908462,peakno_1108-ARBS
chr15,70616258,70616958,peakno_1114-ARBS
chr15,70688867,70689567,peakno_1115-ARBS
chr15,71390084,71390784,peakno_1117-ARBS
chr15,71918865,71919565,peakno_1120-ARBS
chr15,72447412,72448112,overlapped_read_365-ARBS
chr15,72466062,72466762,peakno_1121-ARBS
chr15,73026159,73026859,peakno_1125-ARBS
chr15,73189683,73190383,peakno_1126-ARBS
chr15,74935098,74935798,overlapped_read_366-ARBS
chr15,74956387,74957087,overlapped_read_367-ARBS
chr15,75785920,75786620,peakno_1131-ARBS
chr15,75819279,75819979,peakno_1132-ARBS
chr15,76123970,76124670,peakno_1133-ARBS
chr15,76257400,76258100,peakno_1134-ARBS
chr15,77709964,77710664,peakno_1137-ARBS
chr15,80070422,80071122,overlapped_read_368-ARBS
chr15,81060338,81061038,peakno_1390-ARBS
chr15,81605246,81605946,onlynormal_read_152-ARBS
chr15,81680526,81681226,peakno_1392-ARBS
chr15,83588048,83588748,overlapped_read_370-ARBS
chr15,83611181,83611881,peakno_1394-ARBS
chr15,84331878,84332578,peakno_1400-ARBS
chr15,84599354,84600054,peakno_1401-ARBS
chr15,85874260,85874960,overlapped_read_373-ARBS
chr15,86453910,86454610,peakno_1566-ARBS
chr15,86558217,86558917,peakno_1567-ARBS
chr15,88492336,88493036,onlynormal_read_153-ARBS
chr15,88547486,88548186,onlynormal_read_154-ARBS
chr15,88938002,88938702,overlapped_read_374-ARBS
chr15,89663016,89663716,peakno_1574-ARBS
chr15,89672796,89673496,overlapped_read_375-ARBS
chr15,90299973,90300673,peakno_1575-ARBS
chr15,90316028,90316728,peakno_1576-ARBS
chr15,90401688,90402388,peakno_1577-ARBS
chr15,90717620,90718320,overlapped_read_376-ARBS
chr15,91033002,91033702,peakno_1840-ARBS
chr15,91404264,91404964,overlapped_read_377-ARBS
chr15,91585022,91585722,peakno_1843-ARBS
chr15,93070214,93070914,overlapped_read_378-ARBS
chr15,93182194,93182894,peakno_1852-ARBS
chr15,93197208,93197908,peakno_1854-ARBS
chr15,93239265,93239965,peakno_1855-ARBS
chr15,93313722,93314422,peakno_1862-ARBS
chr15,94943644,94944344,peakno_1865-ARBS
chr15,96222933,96223633,overlapped_read_392-ARBS
chr15,97264100,97264800,peakno_2019-ARBS
chr15,99071388,99072088,peakno_2020-ARBS
chr15,99332046,99332746,peakno_2021-ARBS
chr15,99346796,99347496,peakno_2022-ARBS
chr15,100129816,100130516,peakno_2029-ARBS
chr15,101261822,101262522,overlapped_read_396-ARBS
chr15,101311861,101312561,overlapped_read_397-ARBS
chr15,101442423,101443123,peakno_2036-ARBS
chr15,92440667,92441367,NegativeControl-AR_motif_24863
chr15,55605388,55606088,NegativeControl-AR_motif_24434
chr15,46529216,46529916,NegativeControl-AR_motif_24348
chr15,97155585,97156285,NegativeControl-AR_motif_24921
chr15,84743364,84744064,NegativeControl-AR_motif_24762
chr15,75968062,75968762,NegativeControl-AR_motif_24658
chr15,66861757,66862457,NegativeControl-AR_motif_24557
chr15,38832623,38833323,NegativeControl-AR_motif_24275
chr15,41510620,41511320,NegativeControl-AR_motif_24306
chr15,48954660,48955360,NegativeControl-AR_motif_24368
chr15,32798423,32799123,NegativeControl-AR_motif_24214
chr15,41771152,41771852,NegativeControl-AR_motif_24307
chr15,95009418,95010118,NegativeControl-AR_motif_24888
chr15,31716315,31717015,NegativeControl-AR_motif_24195
chr15,78999802,79000502,NegativeControl-AR_motif_24695
chr15,29890652,29891352,NegativeControl-AR_motif_24170
chr15,58543773,58544473,NegativeControl-AR_motif_24463
chr15,75680515,75681215,NegativeControl-AR_motif_24654
chr15,75597716,75598416,NegativeControl-AR_motif_24653
chr15,33840110,33840810,NegativeControl-AR_motif_24226
chr15,79075697,79076397,NegativeControl-AR_motif_24696
chr15,89029529,89030229,NegativeControl-AR_motif_24814
chr15,23195109,23195809,NegativeControl-AR_motif_24110
chr15,95273047,95273747,NegativeControl-AR_motif_24895
chr15,98097335,98098035,NegativeControl-AR_motif_24928
chr15,100710560,100711260,NegativeControl-AR_motif_24958
chr15,86290326,86291026,NegativeControl-AR_motif_24785
chr15,45530507,45531207,NegativeControl-AR_motif_24337
chr15,31676481,31677181,NegativeControl-AR_motif_24194
chr15,77824345,77825045,NegativeControl-AR_motif_24679
chr15,22880053,22880753,NegativeControl-AR_motif_24106
chr15,100254649,100255349,NegativeControl-AR_motif_24948
chr15,48688415,48689115,NegativeControl-AR_motif_24365
chr15,54546698,54547398,NegativeControl-AR_motif_24425
chr15,33262944,33263644,NegativeControl-AR_motif_24219
chr15,69424039,69424739,NegativeControl-AR_motif_24587
chr15,82960309,82961009,NegativeControl-AR_motif_24739
chr15,79090642,79091342,NegativeControl-AR_motif_24697
chr15,101462257,101462957,NegativeControl-AR_motif_24966
chr15,57689613,57690313,NegativeControl-AR_motif_24449
chr15,68870144,68870844,NegativeControl-AR_motif_24573
chr15,63464677,63465377,NegativeControl-AR_motif_24516
chr15,100570050,100570750,NegativeControl-AR_motif_24953
chr15,61392334,61393034,NegativeControl-AR_motif_24489
chr15,83668578,83669278,NegativeControl-AR_motif_24748
chr15,40340567,40341267,NegativeControl-AR_motif_24289
chr15,84382901,84383601,NegativeControl-AR_motif_24755
chr15,38624741,38625441,NegativeControl-AR_motif_24272
chr15,78417927,78418627,NegativeControl-AR_motif_24686
chr15,38145849,38146549,NegativeControl-AR_motif_24267
chr15,25281903,25282603,NegativeControl-AR_motif_24119
chr15,66436079,66436779,NegativeControl-AR_motif_24553
chr15,78074088,78074788,NegativeControl-AR_motif_24681
chr15,74911900,74912600,NegativeControl-AR_motif_24644
chr15,50863560,50864260,NegativeControl-AR_motif_24390
chr15,71390073,71390773,NegativeControl-AR_motif_24607
chr15,81076430,81077130,NegativeControl-AR_motif_24718
chr15,45514358,45515058,NegativeControl-AR_motif_24336
chr15,51157494,51158194,NegativeControl-AR_motif_24393
chr15,83164005,83164705,NegativeControl-AR_motif_24742
chr15,96681809,96682509,NegativeControl-AR_motif_24916
chr15,42694592,42695292,NegativeControl-AR_motif_24314
chr15,48989883,48990583,NegativeControl-AR_motif_24370
chr15,36855131,36855831,NegativeControl-AR_motif_24254
chr15,56695354,56696054,NegativeControl-AR_motif_24441
chr15,40651194,40651894,NegativeControl-AR_motif_24297
chr15,76068735,76069435,NegativeControl-AR_motif_24659
chr15,61292193,61292893,NegativeControl-AR_motif_24488
chr15,45761304,45762004,NegativeControl-AR_motif_24340
chr15,90595871,90596571,NegativeControl-AR_motif_24843
chr15,41309312,41310012,NegativeControl-AR_motif_24304
chr15,22941828,22942528,NegativeControl-AR_motif_24108
chr15,62912789,62913489,NegativeControl-AR_motif_24506
chr15,46702025,46702725,NegativeControl-AR_motif_24350
chr15,27262476,27263176,NegativeControl-AR_motif_24146
chr15,21247707,21248407,NegativeControl-AR_motif_24096
chr15,60136843,60137543,NegativeControl-AR_motif_24478
chr15,61989797,61990497,NegativeControl-AR_motif_24493
chr15,22778360,22779060,NegativeControl-AR_motif_24103
chr15,91992323,91993023,NegativeControl-AR_motif_24860
chr15,96414094,96414794,NegativeControl-AR_motif_24913
chr15,45248723,45249423,NegativeControl-AR_motif_24333
chr15,31918261,31918961,NegativeControl-AR_motif_24199
chr15,41320823,41321523,NegativeControl-AR_motif_24305
chr15,95152373,95153073,NegativeControl-AR_motif_24892
chr15,53224369,53225069,NegativeControl-AR_motif_24417
chr15,32793010,32793710,NegativeControl-AR_motif_24213
chr15,75576025,75576725,NegativeControl-AR_motif_24652
chr15,48125996,48126696,NegativeControl-AR_motif_24360
chr15,76508734,76509434,NegativeControl-AR_motif_24666
chr15,93065219,93065919,NegativeControl-AR_motif_24869
chr15,88662871,88663571,NegativeControl-AR_motif_24806
chr15,83490941,83491641,NegativeControl-AR_motif_24746
chr15,40637483,40638183,NegativeControl-AR_motif_24296
chr15,42763009,42763709,NegativeControl-AR_motif_24315
chr15,64511122,64511822,NegativeControl-AR_motif_24529
chr15,90962748,90963448,NegativeControl-AR_motif_24849
chr15,73184304,73185004,NegativeControl-AR_motif_24627
chr15,29768744,29769444,NegativeControl-AR_motif_24168
chr15,73457978,73458678,LNcaP_pos_1-PositiveControl
chr15,80295358,80296058,LNcaP_pos_31-PositiveControl
chr15,63449121,63449821,LNcaP_pos_47-PositiveControl
chr15,71656260,71656960,LNcaP_pos_86-PositiveControl
chr15,25103761,25104461,LNcaP_pos_109-PositiveControl
chr15,100712320,100713020,LNcaP_pos_124-PositiveControl
chr15,33437548,33438248,LNcaP_pos_133-PositiveControl
chr15,101417492,101418192,LNcaP_pos_208-PositiveControl
chr15,60351248,60351948,LNcaP_pos_260-PositiveControl
chr15,31442688,31443388,LNcaP_pos_300-PositiveControl
chr15,80777716,80778416,LNcaP_pos_342-PositiveControl
chr15,79621480,79622180,LNcaP_pos_382-PositiveControl
chr15,46361710,46362410,LNcaP_pos_393-PositiveControl
chr15,93492960,93493660,LNcaP_pos_394-PositiveControl
chr15,99804164,99804864,LNcaP_pos_425-PositiveControl
chr15,69651947,69652647,LNcaP_pos_474-PositiveControl
chr15,35024528,35025228,LNcaP_pos_495-PositiveControl
chr16,2135934,2136634,peakno_2335-ARBS
chr16,2438700,2439400,peakno_2336-ARBS
chr16,3603007,3603707,peakno_2347-ARBS
chr16,4094711,4095411,peakno_2350-ARBS
chr16,6678976,6679676,overlapped_read_401-ARBS
chr16,9141377,9142077,onlynormal_read_170-ARBS
chr16,10614168,10614868,overlapped_read_402-ARBS
chr16,12006640,12007340,peakno_2373-ARBS
chr16,14580411,14581111,overlapped_read_405-ARBS
chr16,14658966,14659666,peakno_2389-ARBS
chr16,15766488,15767188,peakno_830-ARBS
chr16,16036584,16037284,peakno_2569-ARBS
chr16,16134898,16135598,peakno_2570-ARBS
chr16,17406972,17407672,onlynormal_read_173-ARBS
chr16,17478866,17479566,peakno_2573-ARBS
chr16,19407600,19408300,peakno_2576-ARBS
chr16,19440386,19441086,peakno_2577-ARBS
chr16,19495246,19495946,peakno_2588-ARBS
chr16,19871546,19872246,peakno_2593-ARBS
chr16,20715334,20716034,overlapped_read_688-ARBS
chr16,21608908,21609608,peakno_2601-ARBS
chr16,22037714,22038414,onlynormal_read_282-ARBS
chr16,22201060,22201760,peakno_2602-ARBS
chr16,22223121,22223821,overlapped_read_689-ARBS
chr16,22696498,22697198,overlapped_read_690-ARBS
chr16,22731108,22731808,peakno_2605-ARBS
chr16,22739287,22739987,peakno_861-ARBS
chr16,23267608,23268308,peakno_2607-ARBS
chr16,23354882,23355582,peakno_2608-ARBS
chr16,23434675,23435375,overlapped_read_691-ARBS
chr16,24712068,24712768,onlynormal_read_284-ARBS
chr16,25060864,25061564,peakno_2621-ARBS
chr16,25700311,25701011,peakno_2622-ARBS
chr16,46910239,46910939,peakno_2833-ARBS
chr16,47020646,47021346,peakno_2836-ARBS
chr16,48295300,48296000,overlapped_read_699-ARBS
chr16,50216146,50216846,peakno_2853-ARBS
chr16,51691601,51692301,peakno_2872-ARBS
chr16,52754757,52755457,overlapped_read_701-ARBS
chr16,53124724,53125424,onlynormal_read_290-ARBS
chr16,54543085,54543785,peakno_2959-ARBS
chr16,54679154,54679854,peakno_2960-ARBS
chr16,54773132,54773832,peakno_2963-ARBS
chr16,54960995,54961695,peakno_2964-ARBS
chr16,56715840,56716540,onlynormal_read_291-ARBS
chr16,56950908,56951608,onlynormal_read_292-ARBS
chr16,58446980,58447680,peakno_2968-ARBS
chr16,65767848,65768548,peakno_2974-ARBS
chr16,66970916,66971616,overlapped_read_14-ARBS
chr16,67369884,67370584,peakno_2977-ARBS
chr16,67380120,67380820,peakno_2978-ARBS
chr16,67397115,67397815,peakno_2979-ARBS
chr16,67495566,67496266,peakno_2980-ARBS
chr16,68262713,68263413,peakno_2986-ARBS
chr16,68440429,68441129,peakno_3036-ARBS
chr16,69287498,69288198,overlapped_read_15-ARBS
chr16,69797057,69797757,peakno_819-ARBS
chr16,69943689,69944389,peakno_3038-ARBS
chr16,70955994,70956694,peakno_3043-ARBS
chr16,71490581,71491281,peakno_3046-ARBS
chr16,71792062,71792762,peakno_3047-ARBS
chr16,72222205,72222905,overlapped_read_16-ARBS
chr16,72594321,72595021,peakno_3052-ARBS
chr16,72678628,72679328,peakno_3053-ARBS
chr16,72711578,72712278,overlapped_read_17-ARBS
chr16,73023278,73023978,onlynormal_read_9-ARBS
chr16,73023831,73024531,onlynormal_read_10-ARBS
chr16,77392778,77393478,peakno_3157-ARBS
chr16,77448530,77449230,overlapped_read_19-ARBS
chr16,77710962,77711662,peakno_3160-ARBS
chr16,78156756,78157456,overlapped_read_20-ARBS
chr16,78167686,78168386,peakno_3161-ARBS
chr16,78218215,78218915,peakno_3164-ARBS
chr16,78234492,78235192,peakno_3165-ARBS
chr16,78506615,78507315,peakno_3168-ARBS
chr16,78900242,78900942,peakno_3176-ARBS
chr16,79103788,79104488,onlynormal_read_14-ARBS
chr16,79424090,79424790,peakno_3183-ARBS
chr16,79792679,79793379,overlapped_read_22-ARBS
chr16,79843092,79843792,peakno_3184-ARBS
chr16,79917228,79917928,peakno_3190-ARBS
chr16,79927130,79927830,peakno_3191-ARBS
chr16,80223592,80224292,peakno_3192-ARBS
chr16,80232140,80232840,peakno_3193-ARBS
chr16,80536936,80537636,overlapped_read_26-ARBS
chr16,80647686,80648386,peakno_3194-ARBS
chr16,80871252,80871952,peakno_3203-ARBS
chr16,80909297,80909997,peakno_3204-ARBS
chr16,81014558,81015258,peakno_3210-ARBS
chr16,84130040,84130740,peakno_3220-ARBS
chr16,84233376,84234076,onlynormal_read_16-ARBS
chr16,84865952,84866652,onlynormal_read_19-ARBS
chr16,84946734,84947434,onlynormal_read_20-ARBS
chr16,85355415,85356115,overlapped_read_30-ARBS
chr16,88110790,88111490,overlapped_read_47-ARBS
chr16,19868962,19869662,NegativeControl-AR_motif_25224
chr16,69060963,69061663,NegativeControl-AR_motif_25638
chr16,73540955,73541655,NegativeControl-AR_motif_25689
chr16,46952197,46952897,NegativeControl-AR_motif_25379
chr16,87732105,87732805,NegativeControl-AR_motif_25898
chr16,82343770,82344470,NegativeControl-AR_motif_25810
chr16,14016798,14017498,NegativeControl-AR_motif_25156
chr16,1009525,1010225,NegativeControl-AR_motif_24998
chr16,756960,757660,NegativeControl-AR_motif_24991
chr16,28576820,28577520,NegativeControl-AR_motif_25312
chr16,77281822,77282522,NegativeControl-AR_motif_25733
chr16,6151001,6151701,NegativeControl-AR_motif_25062
chr16,55000859,55001559,NegativeControl-AR_motif_25473
chr16,52865063,52865763,NegativeControl-AR_motif_25453
chr16,50731431,50732131,NegativeControl-AR_motif_25429
chr16,6525714,6526414,NegativeControl-AR_motif_25069
chr16,6738533,6739233,NegativeControl-AR_motif_25070
chr16,86607663,86608363,NegativeControl-AR_motif_25878
chr16,2720900,2721600,NegativeControl-AR_motif_25023
chr16,85269827,85270527,NegativeControl-AR_motif_25847
chr16,87884012,87884712,NegativeControl-AR_motif_25903
chr16,72457100,72457800,NegativeControl-AR_motif_25676
chr16,85205559,85206259,NegativeControl-AR_motif_25845
chr16,88590084,88590784,NegativeControl-AR_motif_25917
chr16,25404284,25404984,NegativeControl-AR_motif_25286
chr16,32367224,32367924,NegativeControl-AR_motif_25350
chr16,30942015,30942715,NegativeControl-AR_motif_25328
chr16,72591909,72592609,NegativeControl-AR_motif_25677
chr16,4547120,4547820,NegativeControl-AR_motif_25044
chr16,88877166,88877866,NegativeControl-AR_motif_25927
chr16,30804511,30805211,NegativeControl-AR_motif_25326
chr16,73810487,73811187,NegativeControl-AR_motif_25692
chr16,58194821,58195521,NegativeControl-AR_motif_25520
chr16,68708801,68709501,NegativeControl-AR_motif_25634
chr16,14084908,14085608,NegativeControl-AR_motif_25157
chr16,20847029,20847729,NegativeControl-AR_motif_25239
chr16,48063813,48064513,NegativeControl-AR_motif_25391
chr16,47038079,47038779,NegativeControl-AR_motif_25380
chr16,8238246,8238946,NegativeControl-AR_motif_25091
chr16,79503489,79504189,NegativeControl-AR_motif_25774
chr16,4283787,4284487,NegativeControl-AR_motif_25041
chr16,67482552,67483252,NegativeControl-AR_motif_25622
chr16,63273219,63273919,NegativeControl-AR_motif_25575
chr16,6899690,6900390,NegativeControl-AR_motif_25074
chr16,9264059,9264759,NegativeControl-AR_motif_25102
chr16,33765408,33766108,NegativeControl-AR_motif_25365
chr16,61686061,61686761,NegativeControl-AR_motif_25559
chr16,57409442,57410142,NegativeControl-AR_motif_25507
chr16,76851356,76852056,NegativeControl-AR_motif_25729
chr16,34419813,34420513,NegativeControl-AR_motif_25369
chr16,1149164,1149864,NegativeControl-AR_motif_25000
chr16,19060743,19061443,NegativeControl-AR_motif_25215
chr16,59775545,59776245,NegativeControl-AR_motif_25537
chr16,8343419,8344119,NegativeControl-AR_motif_25093
chr16,61221040,61221740,NegativeControl-AR_motif_25552
chr16,21528144,21528844,NegativeControl-AR_motif_25247
chr16,15528822,15529522,NegativeControl-AR_motif_25178
chr16,17227600,17228300,NegativeControl-AR_motif_25200
chr16,20119974,20120674,NegativeControl-AR_motif_25229
chr16,61235714,61236414,NegativeControl-AR_motif_25553
chr16,71644874,71645574,NegativeControl-AR_motif_25663
chr16,57176589,57177289,NegativeControl-AR_motif_25501
